timestamp,temp,hum,press,light,airq,rain,in_temp,in_hum,cputemp
2021-03-15 10:30:55 UTC,32.2,75.2,1741.7,10745.8,3664,25312,36,53,49.926
2021-03-15 10:26:42 UTC,32.2,76.3,1741.55,10704.2,3952,25456,36,53,49.926
2021-03-15 10:27:03 UTC,32.2,75.7,1741.52,10544.2,4064,25376,36,53,49.926
2021-03-15 10:34:05 UTC,32.1,76.7,1741.62,10575,3632,25472,36,53,49.926
2021-03-15 10:26:00 UTC,32.1,75.8,1741.38,11013.3,3616,25520,36,53,49.926
2021-03-15 10:34:26 UTC,32.1,75.8,1741.54,10676.7,3632,25360,36,53,49.926
2021-03-15 10:34:47 UTC,32.1,75.8,1741.6,10630,3664,25552,36,53,49.926
2021-03-15 10:24:57 UTC,32.1,76.3,1741.13,11393.3,3584,25344,36,53,49.926
2021-03-15 10:31:58 UTC,32.1,75.4,1741.64,10565.8,3648,25504,36,53,49.926
2021-03-15 10:32:19 UTC,32.1,75.5,1741.64,10464.2,3600,25440,36,53,49.926
2021-03-15 10:44:59 UTC,32.1,76.3,1741.68,12395,3664,25456,36,53,49.926
2021-03-15 10:47:48 UTC,32.1,76,1741.36,12740.8,3568,25568,36,53,49.926
2021-03-15 10:16:30 UTC,32,77.4,1740.69,11115,3728,25504,36,53,49.388
2021-03-15 10:21:26 UTC,32,77.1,1740.73,11437.5,3728,25648,36,53,49.388
2021-03-15 10:22:08 UTC,32,76,1740.93,11589.2,3616,25568,36,53,49.388
2021-03-15 10:23:11 UTC,32,76.5,1740.9,11808.3,3696,25440,36,53,49.388
2021-03-15 10:13:20 UTC,32,76.6,1740.48,10591.7,3584,25488,36,53,49.388
2021-03-15 10:21:47 UTC,32,77.8,1740.83,11517.5,3616,25440,36,53,49.388
2021-03-15 10:17:34 UTC,32,76.7,1740.93,11235,3712,25440,36,53,49.388
2021-03-15 10:22:29 UTC,32,76.7,1740.86,11606.7,3632,25504,36,53,49.388
2021-03-15 10:22:50 UTC,32,76.4,1740.84,11700,3680,25408,36,53,49.388
2021-03-15 10:54:30 UTC,32.5,76.4,1742.07,14326.7,3632,25632,36,53,49.388
2021-03-15 11:07:55 UTC,32.4,77,1742.71,11910,3680,25520,36,53,49.388
2021-03-15 11:07:34 UTC,32.4,76.7,1742.72,11972.5,3792,25424,36,53,49.388
2021-03-15 11:01:55 UTC,32.4,76.5,1742,12348.3,3648,25392,36,53,49.388
2021-03-15 10:19:40 UTC,31.7,77.2,1740.34,11273.3,3552,25472,36,53,49.388
2021-03-15 10:29:52 UTC,32.3,74.9,1741.56,10684.2,3728,25504,36,53,49.388
2021-03-15 10:53:48 UTC,32.3,77.1,1741.84,14233.3,3744,25504,36,53,49.388
2021-03-15 11:08:16 UTC,32.3,76.4,1742.63,11763.3,3600,25456,36,53,49.388
2021-03-15 10:14:03 UTC,31.9,76.6,1740.56,10520.8,3632,25584,36,53,49.388
2021-03-15 10:23:53 UTC,32.2,76,1740.97,11499.2,3648,25520,36,53,49.388
2021-03-15 10:32:41 UTC,32.1,76.1,1741.65,10149.2,3632,25520,36,53,49.388
2021-03-15 10:18:16 UTC,32.1,76.2,1740.61,11321.7,3552,25360,36,53,49.388
2021-03-15 10:25:18 UTC,32.1,76.2,1741.22,11261.7,3568,25488,36,53,49.388
2021-03-15 10:26:21 UTC,32.1,76,1741.45,10905.8,3712,25488,36,53,49.388
2021-03-15 10:24:14 UTC,32.1,75.8,1740.98,11482.5,3680,25488,36,53,49.388
2021-03-15 10:25:39 UTC,32.1,75.7,1741.17,11131.7,3600,25488,36,53,49.388
2021-03-15 10:24:35 UTC,32.1,76,1741.03,11479.2,3680,25392,36,53,49.388
2021-03-15 10:23:32 UTC,32.1,76.1,1740.87,11764.2,3632,25504,36,53,49.388
2021-03-15 10:33:23 UTC,32.1,76.1,1741.64,10573.3,3680,25488,36,53,49.388
2021-03-15 10:44:17 UTC,32.1,76.9,1741.64,12281.7,3808,25408,36,53,49.388
2021-03-15 10:18:58 UTC,31.8,76.7,1740.55,11306.7,3520,25328,36,53,49.388
2021-03-15 10:19:19 UTC,31.8,77,1740.4,11359.2,3552,25488,36,53,49.388
2021-03-15 10:18:37 UTC,31.9,76.3,1740.59,11343.3,3552,25456,36,53,48.85
2021-03-16 11:58:41 UTC,33.9,68.8,1742.09,23307.5,4096,25088,36,53,50.464
2021-03-16 11:54:27 UTC,33.3,72.8,1741.23,20686.7,4224,25104,36,53,50.464
2021-03-16 11:59:24 UTC,34.1,69,1742.32,22601.7,4080,25104,36,53,50.464
2021-03-16 11:59:03 UTC,34,68.9,1742.19,23476.7,4144,25072,36,53,49.926
2021-03-16 11:58:20 UTC,33.9,69.2,1741.95,23154.2,4096,25168,36,53,49.926
2021-03-16 11:52:21 UTC,32.8,72.3,1740.91,19155,3968,25232,36,53,49.926
2021-03-16 11:57:59 UTC,33.8,69.1,1741.81,24108.3,4080,25072,36,53,49.926
2021-03-16 11:57:38 UTC,33.7,68.8,1741.72,24413.3,4112,25088,36,53,49.926
2021-03-16 11:59:45 UTC,34.1,67.9,1742.36,22512.5,3984,25120,36,53,49.926
2021-03-16 11:56:13 UTC,33.6,69,1741.41,22240,4064,25168,36,53,49.926
2021-03-16 11:53:45 UTC,33,72.9,1741.09,20796.7,4128,25184,36,53,49.388
2021-03-16 11:55:09 UTC,33.5,70.4,1741.31,21070.8,4224,25152,36,53,49.388
2021-03-16 11:54:48 UTC,33.4,70.8,1741.3,21142.5,4272,25120,36,53,49.388
2021-03-16 11:52:42 UTC,32.8,71.6,1740.9,19218.3,3968,25168,36,53,49.388
2021-03-16 11:53:24 UTC,32.8,72.3,1740.95,20095.8,4064,25136,36,53,49.388
2021-03-16 11:54:06 UTC,33.2,73.4,1741.15,20725.8,4224,25152,36,53,49.388
2021-03-16 11:57:17 UTC,33.7,68.9,1741.63,23039.2,4064,25168,36,53,49.388
2021-03-16 11:56:55 UTC,33.7,68.9,1741.56,24721.7,4016,25040,36,53,49.388
2021-03-16 11:52:00 UTC,32.6,72.3,1740.79,18085.8,4112,25168,36,53,49.388
2021-03-16 11:55:52 UTC,33.6,69.4,1741.39,21744.2,4112,25216,36,53,49.388
2021-03-16 11:55:31 UTC,33.6,69.5,1741.37,21705,4080,25232,36,53,49.388
2021-03-16 11:56:34 UTC,33.6,68.8,1741.47,22155,4064,25264,36,53,49.388
2021-03-20 11:01:34 UTC,32.2,79.5,1742.26,14329.2,3840,25312,36,53,52.616
2021-03-20 11:00:10 UTC,32.3,79.5,1742.15,15290.8,3824,25232,36,53,50.464
2021-03-20 11:00:52 UTC,32.1,80.6,1742.24,14736.7,3904,25312,36,53,52.078
2021-03-20 10:58:45 UTC,32.2,80.1,1742.22,17701.7,3872,25360,36,53,51.54
2021-03-20 10:57:42 UTC,32.2,78.5,1742.49,17588.3,3904,25424,36,53,51.54
2021-03-20 10:58:03 UTC,32.2,79.3,1742.36,17470.8,3872,25216,36,53,51.54
2021-03-20 10:59:06 UTC,32.2,80.3,1742.42,17562.5,3920,25440,36,53,51.54
2021-03-20 10:59:28 UTC,32.2,80.6,1742.48,17164.2,3856,25248,36,53,51.54
2021-03-20 11:00:31 UTC,32.1,79.8,1742.17,14254.2,3872,25328,36,53,51.54
2021-03-22 10:23:41 UTC,32.4,78,1743.34,8247.5,4208,25472,36,53,55.844
2021-03-22 10:24:23 UTC,32.4,77.8,1743.65,8124.2,4224,25344,36,53,54.23
2021-03-22 10:24:02 UTC,32.4,78.3,1743.47,8209.2,4160,25168,36,53,55.306
2021-03-22 10:23:19 UTC,32.4,77.6,1743.22,8220.8,4208,25344,36,53,56.92
2021-03-22 16:09:59 UTC,33.2,68.2,1750.97,11754.2,3888,25312,38,36,58.534
2021-03-22 16:09:38 UTC,33.2,68,1751.14,11953.3,3872,25344,38,36,57.996
2021-03-22 16:11:02 UTC,32.9,69.3,1750.42,11234.2,4288,25216,38,36,59.61
2021-03-22 16:09:17 UTC,33.3,67.9,1751.25,12182.5,3888,25440,38,36,57.458
2021-03-22 16:10:41 UTC,32.9,68.9,1750.72,11452.5,4064,25280,38,36,59.072
2021-03-22 16:10:20 UTC,33.2,68.7,1750.86,11600.8,3952,25280,38,36,59.072
2021-03-22 16:08:56 UTC,33.4,68.3,1751.41,12381.7,3968,25264,38,36,56.92
2021-03-18 17:08:32 UTC,32,72.7,1749.35,2292.5,3360,25600,38,38,52.616
2021-03-18 16:53:43 UTC,32.4,71.5,1750.7,4103.3,3440,25632,38,38,52.616
2021-03-18 17:02:54 UTC,32.3,71.6,1750.21,3055,3520,25520,38,38,52.616
2021-03-18 16:59:22 UTC,32.3,71.8,1750.26,3527.5,3520,25712,38,38,52.616
2021-03-18 17:02:33 UTC,32.3,71.4,1750.2,3103.3,3536,25584,38,38,52.616
2021-03-18 16:59:00 UTC,32.3,71.7,1750.28,3569.2,3472,25600,38,38,52.616
2021-03-18 17:01:29 UTC,32.3,71.2,1750.23,3250,3552,25536,38,38,52.616
2021-03-18 17:00:05 UTC,32.3,72,1750.2,3434.2,3584,25728,38,38,52.616
2021-03-18 17:02:11 UTC,32.3,71.3,1750.16,3153.3,3504,25504,38,38,52.616
2021-03-18 16:56:11 UTC,32.3,72.4,1750.29,3860.8,3424,25616,38,38,52.616
2021-03-18 17:06:25 UTC,32.2,72,1749.8,2547.5,3440,25472,38,38,52.616
2021-03-18 17:05:01 UTC,32.2,72,1749.92,2740.8,3424,25632,38,38,52.616
2021-03-18 17:05:22 UTC,32.2,72.2,1749.91,2689.2,3440,25472,38,38,52.616
2021-03-18 17:05:43 UTC,32.2,72.1,1749.96,2642.5,3472,25552,38,38,52.616
2021-03-18 17:04:40 UTC,32.2,71.7,1749.91,2792.5,3408,25600,38,38,52.616
2021-03-18 16:57:57 UTC,32.2,73,1750.46,3685,3520,25616,38,38,52.616
2021-03-18 16:58:18 UTC,32.2,72.9,1750.4,3649.2,3520,25616,38,38,52.616
2021-03-18 17:06:04 UTC,32.1,71.8,1749.88,2595,3488,25632,38,38,52.616
2021-03-18 17:06:46 UTC,32.1,71.8,1749.69,2503.3,3424,25712,38,38,52.616
2021-03-18 16:54:25 UTC,32.5,71.9,1750.69,4040.8,3472,25600,38,38,53.692
2021-03-18 16:54:47 UTC,32.5,71.6,1750.62,4005,3424,25552,38,38,53.692
2021-03-18 16:54:04 UTC,32.4,71.6,1750.68,4073.3,3440,25568,38,38,53.692
2021-03-18 16:55:50 UTC,32.4,72.2,1750.36,3900.8,3392,25696,38,38,53.692
2021-03-18 16:55:29 UTC,32.4,72,1750.42,3937.5,3424,25616,38,38,53.692
2021-03-18 17:03:15 UTC,32.3,71.3,1750.12,3008.3,3456,25664,38,38,53.692
2021-03-18 16:58:39 UTC,32.3,72.8,1750.36,3610.8,3504,25584,38,38,53.692
2021-03-18 16:57:36 UTC,32.2,72.7,1750.45,3722.5,3488,25488,38,38,53.692
2021-03-18 17:07:07 UTC,32.1,71.7,1749.66,2458.3,3424,25472,38,38,53.692
2021-03-18 17:01:50 UTC,32.4,71.2,1750.17,3203.3,3552,25648,38,38,53.154
2021-03-18 16:55:08 UTC,32.4,71.6,1750.5,3970.8,3440,25616,38,38,53.154
2021-03-18 17:00:47 UTC,32.3,71.8,1750.22,3343.3,3600,25600,38,38,53.154
2021-03-18 17:00:26 UTC,32.3,72,1750.23,3389.2,3600,25664,38,38,53.154
2021-03-18 16:59:43 UTC,32.3,71.7,1750.18,3482.5,3552,25552,38,38,53.154
2021-03-18 17:03:36 UTC,32.3,71.4,1750.06,2956.7,3424,25472,38,38,53.154
2021-03-18 17:01:08 UTC,32.3,71.5,1750.23,3296.7,3600,25632,38,38,53.154
2021-03-18 17:04:19 UTC,32.2,71.8,1750.03,2849.2,3440,25648,38,38,53.154
2021-03-18 17:03:57 UTC,32.2,71.4,1750.05,2902.5,3424,25568,38,38,53.154
2021-03-18 16:56:53 UTC,32.2,72.7,1750.42,3785.8,3424,25488,38,38,53.154
2021-03-18 16:57:14 UTC,32.2,72.7,1750.47,3754.2,3456,25680,38,38,53.154
2021-03-18 16:56:32 UTC,32.2,72.6,1750.38,3820,3424,25520,38,38,53.154
2021-03-18 17:07:49 UTC,32.1,72.1,1749.59,2373.3,3440,25616,38,38,53.154
2021-03-18 17:07:28 UTC,32.1,72,1749.64,2415,3440,25584,38,38,53.154
2021-03-20 14:12:33 UTC,36,55.2,1749.01,54612.5,3568,25344,38,38,52.616
2021-03-20 14:17:08 UTC,35.9,56.5,1749.06,54612.5,3632,25328,38,38,52.616
2021-03-20 14:28:26 UTC,37.7,52.3,1751.3,54612.5,3632,25376,38,38,52.616
2021-03-20 14:16:26 UTC,35.9,55.5,1748.84,54612.5,3552,25376,38,38,52.078
2021-03-20 14:12:12 UTC,35.8,54.6,1748.93,54612.5,3536,25312,38,38,52.078
2021-03-20 14:15:43 UTC,35.8,55.9,1748.85,54612.5,3552,25312,38,38,52.078
2021-03-20 14:11:30 UTC,36.2,53.1,1748.95,54612.5,3488,25312,38,38,52.078
2021-03-20 14:17:30 UTC,36.1,56.6,1749.27,54612.5,3664,25328,38,38,52.078
2021-03-20 13:56:43 UTC,36,54.5,1748.13,53214.2,3552,25472,38,38,51.54
2021-03-20 14:12:54 UTC,35.9,55.1,1748.92,54612.5,3536,25376,38,38,51.54
2021-03-20 14:13:15 UTC,35.8,54.2,1748.9,54612.5,3488,25408,38,38,51.54
2021-03-20 14:11:51 UTC,35.8,53.7,1748.89,54612.5,3488,25376,38,38,51.54
2021-03-20 14:16:05 UTC,35.8,55.9,1748.84,54612.5,3552,25392,38,38,51.54
2021-03-20 14:16:47 UTC,35.7,55.9,1748.91,54612.5,3584,25328,38,38,51.54
2021-03-22 16:13:51 UTC,32.5,70.9,1749.6,10234.2,4288,25168,38,38,62.838
2021-03-22 16:13:30 UTC,32.7,70.3,1749.91,10306.7,4272,25296,38,38,62.838
2021-03-22 16:14:54 UTC,32.5,71.5,1749.17,10025,4000,25328,38,38,63.914
2021-03-22 16:15:16 UTC,32.4,71.5,1749.06,9892.5,3952,25408,38,38,64.452
2021-03-22 16:14:33 UTC,32.5,71.4,1749.41,10132.5,4096,25232,38,38,63.376
2021-03-22 16:14:12 UTC,32.5,71.2,1749.45,10260,4192,25152,38,38,63.376
2021-03-15 16:56:32 UTC,31.4,76.2,1748.36,3859.2,3488,25392,38,40,52.616
2021-03-15 16:55:50 UTC,31.4,76.2,1748.5,3948.3,3488,25376,38,40,52.616
2021-03-15 16:55:08 UTC,31.4,76.5,1748.62,4056.7,3536,25440,38,40,52.616
2021-03-15 16:56:11 UTC,31.3,76.1,1748.42,3902.5,3504,25376,38,40,52.616
2021-03-15 16:56:53 UTC,31.3,76.2,1748.3,3816.7,3504,25328,38,40,52.616
2021-03-15 16:57:57 UTC,31.3,76.5,1748.2,3715.8,3488,25328,38,40,52.616
2021-03-15 16:57:14 UTC,31.3,76.5,1748.26,3780,3488,25360,38,40,52.616
2021-03-15 16:57:36 UTC,31.3,76.5,1748.23,3746.7,3504,25360,38,40,52.616
2021-03-15 16:55:29 UTC,31.4,76.3,1748.57,3996.7,3536,25344,38,40,53.154
2021-03-16 15:55:13 UTC,34.1,63.9,1748.53,17295.8,4512,25120,38,40,52.616
2021-03-16 17:26:28 UTC,32,71.5,1747.26,980.8,4576,25088,38,40,52.616
2021-03-16 17:26:49 UTC,32,71.8,1747.22,956.7,4640,25056,38,40,52.616
2021-03-16 17:24:22 UTC,32.5,69.4,1747.68,1161.7,3920,25152,38,40,52.616
2021-03-16 17:28:35 UTC,31.5,73.1,1746.68,850.8,4384,24960,38,40,52.616
2021-03-16 17:29:59 UTC,31.7,73.3,1746.65,774.2,4208,24912,38,40,52.616
2021-03-16 17:25:25 UTC,32.3,70.3,1747.55,1064.2,4064,25120,38,40,52.616
2021-03-16 17:22:57 UTC,32.8,68.4,1747.94,1299.2,3968,24928,38,40,52.616
2021-03-16 17:25:46 UTC,32.2,71,1747.48,1034.2,4352,24976,38,40,52.616
2021-03-16 17:23:39 UTC,32.7,69.5,1747.83,1230,4032,24944,38,40,52.616
2021-03-16 17:23:18 UTC,32.7,69,1747.89,1264.2,4032,24992,38,40,52.616
2021-03-16 15:58:45 UTC,34.2,64.2,1748.33,16373.3,3984,25184,38,40,52.078
2021-03-16 17:28:56 UTC,31.5,73.2,1746.68,831.7,4384,25008,38,40,52.078
2021-03-16 17:24:43 UTC,32.4,70,1747.65,1128.3,3936,25152,38,40,52.078
2021-03-16 17:25:04 UTC,32.3,70.2,1747.6,1095.8,3904,25152,38,40,52.078
2021-03-16 17:27:53 UTC,31.9,72.2,1747.07,890.8,4496,25168,38,40,52.078
2021-03-16 17:28:14 UTC,31.6,72.8,1746.76,870.8,4448,25088,38,40,52.078
2021-03-16 17:29:17 UTC,31.6,73.3,1746.68,812.5,4304,25024,38,40,52.078
2021-03-16 17:30:41 UTC,31.6,73.2,1746.57,737.5,4256,25024,38,40,52.078
2021-03-16 17:26:07 UTC,32.1,71.1,1747.36,1006.7,4512,25120,38,40,52.078
2021-03-16 15:58:24 UTC,34.2,63.4,1748.33,16199.2,3888,25104,38,40,51.54
2021-03-16 17:22:36 UTC,32.8,68.5,1747.97,1334.2,4016,25040,38,40,53.154
2021-03-16 17:27:10 UTC,31.9,72,1747.16,934.2,4512,24960,38,40,53.154
2021-03-16 17:24:01 UTC,32.6,69.5,1747.78,1195.8,4032,25040,38,40,53.154
2021-03-16 17:27:31 UTC,31.8,71.5,1747.11,912.5,4384,25056,38,40,53.154
2021-03-17 14:08:11 UTC,33,66.3,1746.82,6737.5,4032,25248,38,40,52.616
2021-03-17 13:53:46 UTC,33.5,64,1748.17,8583.3,4048,25104,38,40,52.616
2021-03-17 14:02:55 UTC,32.9,63.3,1747.02,7002.5,3776,25280,38,40,52.616
2021-03-17 14:07:29 UTC,32.9,65.3,1746.76,6743.3,3904,25216,38,40,52.616
2021-03-17 14:06:26 UTC,32.8,65.1,1746.79,6766.7,3968,25184,38,40,52.616
2021-03-17 13:50:14 UTC,33.8,62.8,1748.46,9595,4000,25360,38,40,52.616
2021-03-17 13:54:49 UTC,33.7,64.3,1748.05,8285.8,4112,25248,38,40,52.616
2021-03-17 13:49:53 UTC,33.7,63.5,1748.48,9676.7,4112,25216,38,40,52.616
2021-03-17 13:52:21 UTC,33.7,63.3,1748.32,8995.8,4016,25264,38,40,52.616
2021-03-17 13:51:18 UTC,33.7,63.4,1748.41,9305.8,3984,25264,38,40,52.616
2021-03-17 13:50:36 UTC,33.7,62.9,1748.42,9503.3,3904,25232,38,40,52.616
2021-03-17 13:51:39 UTC,33.6,64.1,1748.34,9200.8,4064,25216,38,40,52.616
2021-03-17 13:54:07 UTC,33.6,64.3,1748.07,8480,4208,25328,38,40,52.616
2021-03-17 13:50:57 UTC,33.6,63.5,1748.42,9406.7,4000,25232,38,40,52.616
2021-03-17 13:49:11 UTC,33.6,64.7,1748.52,9821.7,4240,25264,38,40,52.616
2021-03-17 13:53:25 UTC,33.5,64,1748.23,8685.8,4080,25232,38,40,52.078
2021-03-17 14:02:13 UTC,32.9,65,1747.14,7065.8,4048,25200,38,40,52.078
2021-03-17 14:07:08 UTC,32.9,64.7,1746.78,6750.8,3904,25376,38,40,52.078
2021-03-17 14:03:37 UTC,32.9,62.9,1747.05,6940.8,3824,25232,38,40,52.078
2021-03-17 14:02:34 UTC,32.9,64.3,1747.05,7034.2,3872,25232,38,40,52.078
2021-03-17 14:03:16 UTC,32.9,63.1,1747,6973.3,3776,25312,38,40,52.078
2021-03-17 14:06:47 UTC,32.9,64.9,1746.79,6758.3,3936,25168,38,40,52.078
2021-03-17 13:56:35 UTC,33.4,63.1,1747.71,7850.8,3904,25200,38,40,52.078
2021-03-17 13:56:13 UTC,33.4,63.5,1747.7,7931.7,3792,25152,38,40,52.078
2021-03-17 14:12:03 UTC,32.7,66.8,1746.84,6646.7,4064,25344,38,40,52.078
2021-03-17 13:52:00 UTC,33.7,64,1748.32,9096.7,4032,25216,38,40,52.078
2021-03-17 14:08:32 UTC,33.1,66.1,1746.84,6735,4080,25328,38,40,52.078
2021-03-17 13:55:10 UTC,33.6,64,1747.93,8190,4048,25200,38,40,52.078
2021-03-17 13:54:28 UTC,33.6,64.4,1748.05,8383.3,4224,25216,38,40,52.078
2021-03-17 14:26:28 UTC,32.4,67.1,1746.21,6120,3904,25200,38,40,51.54
2021-03-17 14:11:21 UTC,32.9,66,1746.89,6683.3,4144,25184,38,40,51.54
2021-03-17 14:11:42 UTC,32.8,66.4,1746.87,6665.8,4144,25120,38,40,51.54
2021-03-17 14:12:45 UTC,32.8,66.8,1746.75,6607.5,4304,25216,38,40,51.54
2021-03-17 14:06:05 UTC,32.7,65.2,1746.83,6777.5,4016,25232,38,40,51.54
2021-03-17 14:12:24 UTC,32.7,66.9,1746.8,6626.7,4176,25264,38,40,51.54
2021-03-17 14:07:50 UTC,33.1,66,1746.77,6740,3968,25248,38,40,51.54
2021-03-17 13:52:42 UTC,33.6,63.8,1748.25,8890.8,4000,25232,38,40,51.54
2021-03-17 13:53:03 UTC,33.6,63.6,1748.27,8787.5,3968,25248,38,40,51.54
2021-03-19 16:44:45 UTC,32,75.2,1749.68,3226.7,3696,25456,38,40,52.616
2021-03-19 16:51:27 UTC,31.5,76.2,1748.43,1916.7,3600,25424,38,40,52.616
2021-03-19 16:50:23 UTC,31.5,75.9,1748.56,2090.8,3584,25440,38,40,52.616
2021-03-19 16:51:06 UTC,31.5,75.9,1748.52,1975,3584,25456,38,40,52.616
2021-03-19 16:50:45 UTC,31.5,75.9,1748.58,2032.5,3616,25456,38,40,52.616
2021-03-19 16:51:48 UTC,31.5,76.2,1748.39,1860,3600,25424,38,40,52.616
2021-03-19 16:50:02 UTC,31.5,75.8,1748.57,2153.3,3552,25424,38,40,52.616
2021-03-19 16:48:59 UTC,31.7,75.7,1749.11,2348.3,3664,25408,38,40,52.616
2021-03-19 16:48:38 UTC,31.7,75.8,1749.04,2420,3696,25456,38,40,52.616
2021-03-19 16:41:56 UTC,32.3,74.8,1750.14,3853.3,3728,25408,38,40,52.616
2021-03-19 16:45:48 UTC,31.9,75.1,1749.55,3013.3,3648,25504,38,40,52.616
2021-03-19 16:46:09 UTC,31.9,75.1,1749.5,2953.3,3616,25488,38,40,52.616
2021-03-19 16:46:30 UTC,31.9,75.1,1749.45,2888.3,3632,25504,38,40,52.616
2021-03-19 16:49:41 UTC,31.6,75.5,1748.71,2217.5,3568,25472,38,40,52.616
2021-03-19 16:48:16 UTC,31.6,75.9,1749.05,2498.3,3696,25552,38,40,52.616
2021-03-19 16:47:55 UTC,31.6,75.6,1749.07,2579.2,3680,25392,38,40,52.616
2021-03-19 16:44:03 UTC,32.1,75.1,1749.73,3380.8,3744,25392,38,40,52.616
2021-03-19 16:46:52 UTC,31.8,75.3,1749.4,2814.2,3632,25472,38,40,52.616
2021-03-19 16:47:34 UTC,31.7,75.6,1749.13,2659.2,3648,25424,38,40,52.078
2021-03-19 16:39:28 UTC,32.3,75.1,1750.42,4417.5,3744,25408,38,40,53.692
2021-03-19 16:41:14 UTC,32.3,74.8,1750.37,3990,3728,25328,38,40,53.692
2021-03-19 16:40:10 UTC,32.3,74.8,1750.32,4213.3,3728,25408,38,40,53.692
2021-03-19 16:41:35 UTC,32.3,74.8,1750.35,3920.8,3744,25456,38,40,53.692
2021-03-19 16:39:49 UTC,32.2,74.7,1750.43,4314.2,3760,25408,38,40,53.692
2021-03-19 16:40:31 UTC,32.2,74.9,1750.33,4128.3,3744,25312,38,40,53.692
2021-03-19 16:39:06 UTC,32.2,75,1750.5,4486.7,3776,25424,38,40,53.692
2021-03-19 16:44:24 UTC,32,75,1749.66,3302.5,3728,25456,38,40,53.154
2021-03-19 16:47:13 UTC,31.7,75.5,1749.32,2735,3648,25456,38,40,53.154
2021-03-19 16:49:20 UTC,31.7,76,1748.98,2280.8,3632,25440,38,40,53.154
2021-03-19 16:42:38 UTC,32.3,74.9,1750.04,3696.7,3760,25440,38,40,53.154
2021-03-19 16:40:52 UTC,32.3,74.8,1750.33,4058.3,3728,25424,38,40,53.154
2021-03-19 16:42:17 UTC,32.3,74.8,1750.1,3775,3760,25504,38,40,53.154
2021-03-19 16:45:27 UTC,31.9,75,1749.63,3080,3664,25552,38,40,53.154
2021-03-19 16:45:06 UTC,31.9,74.8,1749.64,3150.8,3680,25440,38,40,53.154
2021-03-19 16:42:59 UTC,32.2,74.9,1749.95,3615,3712,25280,38,40,53.154
2021-03-19 16:43:42 UTC,32.1,74.9,1749.81,3454.2,3728,25552,38,40,53.154
2021-03-19 16:38:45 UTC,32.1,75.5,1750.5,4564.2,3744,25392,38,40,53.154
2021-03-19 16:43:21 UTC,32.1,74.6,1749.85,3535.8,3696,25424,38,40,53.154
2021-03-20 17:07:46 UTC,32,72.6,1748.66,3444.2,3856,25248,38,40,52.616
2021-03-20 14:22:26 UTC,36.9,55.5,1750.08,54612.5,3632,25328,38,40,52.616
2021-03-20 17:08:07 UTC,31.7,72.6,1748.08,3270,3920,25360,38,40,52.616
2021-03-20 14:09:23 UTC,36.8,54.3,1749.56,54612.5,3696,25440,38,40,52.616
2021-03-20 17:09:32 UTC,31.6,73.7,1748.08,2761.7,3808,25472,38,40,52.616
2021-03-20 17:10:14 UTC,31.6,74,1747.83,2727.5,3824,25376,38,40,52.616
2021-03-20 14:25:37 UTC,37.6,54.8,1751.18,54612.5,3808,25280,38,40,52.616
2021-03-20 14:05:31 UTC,36,56.1,1748.81,54612.5,3648,25360,38,40,52.078
2021-03-20 14:08:41 UTC,36.5,55.8,1749.21,54612.5,3696,25392,38,40,52.078
2021-03-20 14:10:06 UTC,36.9,53.5,1749.6,54612.5,3680,25392,38,40,52.078
2021-03-20 14:09:44 UTC,36.9,54.3,1749.65,54612.5,3664,25312,38,40,52.078
2021-03-20 14:07:59 UTC,35.9,56,1748.9,54612.5,3632,25392,38,40,52.078
2021-03-20 14:07:38 UTC,35.9,57.2,1748.74,54612.5,3632,25376,38,40,52.078
2021-03-20 14:10:27 UTC,36.8,53.7,1749.6,54612.5,3648,25376,38,40,52.078
2021-03-20 14:09:02 UTC,36.8,55.2,1749.44,54612.5,3632,25360,38,40,52.078
2021-03-20 14:08:20 UTC,36.2,56.6,1748.96,54612.5,3728,25280,38,40,52.078
2021-03-20 14:05:10 UTC,36.2,55.9,1748.87,54612.5,3632,25440,38,40,52.078
2021-03-20 14:04:49 UTC,36.2,56.5,1748.91,54612.5,3648,25328,38,40,52.078
2021-03-20 14:04:06 UTC,36.1,56.8,1748.8,54612.5,3648,25360,38,40,52.078
2021-03-20 14:04:28 UTC,36.1,56.4,1748.89,54612.5,3648,25264,38,40,51.54
2021-03-20 14:25:58 UTC,37.7,53.6,1751.26,54612.5,3696,25360,38,40,53.154
2021-03-19 12:05:45 UTC,34,62.5,1747.84,16198.3,3472,25424,38,42,52.616
2021-03-19 12:06:06 UTC,33.9,63.2,1747.74,22647.5,3456,25424,38,42,52.616
2021-03-19 13:26:06 UTC,33,72.9,1748.87,15588.3,3632,25440,38,42,52.616
2021-03-19 13:26:48 UTC,32.9,73.3,1748.7,19805,3632,25456,38,42,52.616
2021-03-19 13:26:27 UTC,32.9,72.9,1748.81,17983.3,3616,25424,38,42,52.616
2021-03-19 13:27:30 UTC,32.8,74,1748.56,17515,3632,25440,38,42,52.078
2021-03-19 13:24:41 UTC,33.2,71.3,1749.05,11399.2,3616,25472,38,42,52.078
2021-03-19 13:25:02 UTC,33.2,72,1749.02,12285,3600,25360,38,42,52.078
2021-03-19 13:25:45 UTC,33.1,72.6,1748.93,14245,3648,25488,38,42,53.154
2021-03-19 13:25:23 UTC,33.1,72.6,1748.93,13219.2,3632,25440,38,42,53.154
